Registry,Repository,Tag,Id,Scan Time,Pass,Type,Distro,Hostname,Layer,CVE ID,Compliance ID,Type,Severity,Packages,Source Package,Package Version,Package License,CVSS,Fix Status,Fix Date,Grace Days,Vulnerability Tags,Description,Cause,Published,Custom Labels
registry-default.ocpappdes.financiero.bco:443,slfc-des/jch-slfc-organisation-consulting,1.0.1-SNAPSHOT-DES,sha256:fe96a7c6ad59f76acd3a6c286c1c310ea2397f89413cdfbdeb1c1f828b8ab887,2021-03-29T22:31:22.276Z,True,ciImage,Red Hat Enterprise Linux Server 7.6 (Maipo),,,CVE-2018-16402,46,SO,low,elfutils-libelf,,0.172-2.el7,,4.3,fixed in 0.176-2.el7,1565049600,,,libelf/elf_end.c in elfutils 0.173 allows remote attackers to cause a denial of service (double free and application crash) or possibly have unspecified other impact because it tries to decompress twice.,,1536002940,
registry-default.ocpappdes.financiero.bco:443,slfc-des/jch-slfc-organisation-consulting,1.0.1-SNAPSHOT-DES,sha256:fe96a7c6ad59f76acd3a6c286c1c310ea2397f89413cdfbdeb1c1f828b8ab887,2021-03-29T22:31:22.276Z,True,ciImage,Red Hat Enterprise Linux Server 7.6 (Maipo),,,CVE-2018-16403,46,SO,low,elfutils-libelf,,0.172-2.el7,,3.3,fixed in 0.176-2.el7,1565049600,,,"libdw in elfutils 0.173 checks the end of the attributes list incorrectly in dwarf_getabbrev in dwarf_getabbrev.c and dwarf_hasattr in dwarf_hasattr.c, leading to a heap-based buffer over-read and an application crash.",,1536002940,
registry-default.ocpappdes.financiero.bco:443,slfc-des/jch-slfc-organisation-consulting,1.0.1-SNAPSHOT-DES,sha256:fe96a7c6ad59f76acd3a6c286c1c310ea2397f89413cdfbdeb1c1f828b8ab887,2021-03-29T22:31:22.276Z,True,ciImage,Red Hat Enterprise Linux Server 7.6 (Maipo),,,CVE-2018-18310,46,SO,low,elfutils-libelf,,0.172-2.el7,,3.3,fixed in 0.176-2.el7,1565049600,,,"An invalid memory address dereference was discovered in dwfl_segment_report_module.c in libdwfl in elfutils through v0.174. The vulnerability allows attackers to cause a denial of service (application crash) with a crafted ELF file, as demonstrated by consider_notes.",,1539570540,
registry-default.ocpappdes.financiero.bco:443,slfc-des/jch-slfc-organisation-consulting,1.0.1-SNAPSHOT-DES,sha256:fe96a7c6ad59f76acd3a6c286c1c310ea2397f89413cdfbdeb1c1f828b8ab887,2021-03-29T22:31:22.276Z,True,ciImage,Red Hat Enterprise Linux Server 7.6 (Maipo),,,CVE-2018-18520,46,SO,low,elfutils-libelf,,0.172-2.el7,,3.3,fixed in 0.176-2.el7,1565049600,,,"An Invalid Memory Address Dereference exists in the function elf_end in libelf in elfutils through v0.174. Although eu-size is intended to support ar files inside ar files, handle_ar in size.c closes the outer ar file before handling all inner entries. The vulnerability allows attackers to cause a denial of service (application crash) with a crafted ELF file.",,1539970140,
registry-default.ocpappdes.financiero.bco:443,slfc-des/jch-slfc-organisation-consulting,1.0.1-SNAPSHOT-DES,sha256:fe96a7c6ad59f76acd3a6c286c1c310ea2397f89413cdfbdeb1c1f828b8ab887,2021-03-29T22:31:22.276Z,True,ciImage,Red Hat Enterprise Linux Server 7.6 (Maipo),,,CVE-2018-18521,46,SO,low,elfutils-libelf,,0.172-2.el7,,3.3,fixed in 0.176-2.el7,1565049600,,,"Divide-by-zero vulnerabilities in the function arlib_add_symbols() in arlib.c in elfutils 0.174 allow remote attackers to cause a denial of service (application crash) with a crafted ELF file, as demonstrated by eu-ranlib, because a zero sh_entsize is mishandled.",,1539970140,
registry-default.ocpappdes.financiero.bco:443,slfc-des/jch-slfc-organisation-consulting,1.0.1-SNAPSHOT-DES,sha256:fe96a7c6ad59f76acd3a6c286c1c310ea2397f89413cdfbdeb1c1f828b8ab887,2021-03-29T22:31:22.276Z,True,ciImage,Red Hat Enterprise Linux Server 7.6 (Maipo),,,CVE-2019-7149,46,SO,low,elfutils-libelf,,0.172-2.el7,,3.3,fixed in 0.176-2.el7,1565049600,,,"A heap-based buffer over-read was discovered in the function read_srclines in dwarf_getsrclines.c in libdw in elfutils 0.175. A crafted input can cause segmentation faults, leading to denial-of-service, as demonstrated by eu-nm.",,1548721740,
registry-default.ocpappdes.financiero.bco:443,slfc-des/jch-slfc-organisation-consulting,1.0.1-SNAPSHOT-DES,sha256:fe96a7c6ad59f76acd3a6c286c1c310ea2397f89413cdfbdeb1c1f828b8ab887,2021-03-29T22:31:22.276Z,True,ciImage,Red Hat Enterprise Linux Server 7.6 (Maipo),,,CVE-2019-7150,46,SO,low,elfutils-libelf,,0.172-2.el7,,3.3,fixed in 0.176-2.el7,1565049600,,,"An issue was discovered in elfutils 0.175. A segmentation fault can occur in the function elf64_xlatetom in libelf/elf32_xlatetom.c, due to dwfl_segment_report_module not checking whether the dyn data read from a core file is truncated. A crafted input can cause a program crash, leading to denial-of-service, as demonstrated by eu-stack.",,1548721740,
registry-default.ocpappdes.financiero.bco:443,slfc-des/jch-slfc-organisation-consulting,1.0.1-SNAPSHOT-DES,sha256:fe96a7c6ad59f76acd3a6c286c1c310ea2397f89413cdfbdeb1c1f828b8ab887,2021-03-29T22:31:22.276Z,True,ciImage,Red Hat Enterprise Linux Server 7.6 (Maipo),,,CVE-2019-7664,46,SO,low,elfutils-libelf,,0.172-2.el7,,3.3,fixed in 0.176-2.el7,1565049600,,,"In elfutils 0.175, a negative-sized memcpy is attempted in elf_cvt_note in libelf/note_xlate.h because of an incorrect overflow check. Crafted elf input causes a segmentation fault, leading to denial of service (program crash).",,1549729740,
registry-default.ocpappdes.financiero.bco:443,slfc-des/jch-slfc-organisation-consulting,1.0.1-SNAPSHOT-DES,sha256:fe96a7c6ad59f76acd3a6c286c1c310ea2397f89413cdfbdeb1c1f828b8ab887,2021-03-29T22:31:22.276Z,True,ciImage,Red Hat Enterprise Linux Server 7.6 (Maipo),,,CVE-2019-7665,46,SO,low,elfutils-libelf,,0.172-2.el7,,3.3,fixed in 0.176-2.el7,1565049600,,,"In elfutils 0.175, a heap-based buffer over-read was discovered in the function elf32_xlatetom in elf32_xlatetom.c in libelf. A crafted ELF input can cause a segmentation fault leading to denial of service (program crash) because ebl_core_note does not reject malformed core file notes.",,1549729740,
registry-default.ocpappdes.financiero.bco:443,slfc-des/jch-slfc-organisation-consulting,1.0.1-SNAPSHOT-DES,sha256:fe96a7c6ad59f76acd3a6c286c1c310ea2397f89413cdfbdeb1c1f828b8ab887,2021-03-29T22:31:22.276Z,True,ciImage,Red Hat Enterprise Linux Server 7.6 (Maipo),,,CVE-2019-5094,46,SO,moderate,libcom_err,,1.42.9-13.el7,,6.4,fixed in 1.42.9-19.el7,1601337600,,,"An exploitable code execution vulnerability exists in the quota file functionality of E2fsprogs 1.45.3. A specially crafted ext4 partition can cause an out-of-bounds write on the heap, resulting in code execution. An attacker can corrupt a partition to trigger this vulnerability.",,1569363300,
registry-default.ocpappdes.financiero.bco:443,slfc-des/jch-slfc-organisation-consulting,1.0.1-SNAPSHOT-DES,sha256:fe96a7c6ad59f76acd3a6c286c1c310ea2397f89413cdfbdeb1c1f828b8ab887,2021-03-29T22:31:22.276Z,True,ciImage,Red Hat Enterprise Linux Server 7.6 (Maipo),,,CVE-2019-5188,46,SO,moderate,libcom_err,,1.42.9-13.el7,,7.5,fixed in 1.42.9-19.el7,1601337600,,,"A code execution vulnerability exists in the directory rehashing functionality of E2fsprogs e2fsck 1.45.4. A specially crafted ext4 directory can cause an out-of-bounds write on the stack, resulting in code execution. An attacker can corrupt a partition to trigger this vulnerability.",,1578500100,
registry-default.ocpappdes.financiero.bco:443,slfc-des/jch-slfc-organisation-consulting,1.0.1-SNAPSHOT-DES,sha256:fe96a7c6ad59f76acd3a6c286c1c310ea2397f89413cdfbdeb1c1f828b8ab887,2021-03-29T22:31:22.276Z,True,ciImage,Red Hat Enterprise Linux Server 7.6 (Maipo),,,CVE-2018-0495,46,SO,moderate,nss-softokn,,3.36.0-5.el7_5,,5.1,fixed in 3.44.0-5.el7,1565049600,,,"Libgcrypt before 1.7.10 and 1.8.x before 1.8.3 allows a memory-cache side-channel attack on ECDSA signatures that can be mitigated through the use of blinding during the signing process in the _gcry_ecc_ecdsa_sign function in cipher/ecc-ecdsa.c, aka the Return Of the Hidden Number Problem or ROHNP. To discover an ECDSA key, the attacker needs access to either the local machine or a different virtual machine on the same physical host.",,1528932540,
registry-default.ocpappdes.financiero.bco:443,slfc-des/jch-slfc-organisation-consulting,1.0.1-SNAPSHOT-DES,sha256:fe96a7c6ad59f76acd3a6c286c1c310ea2397f89413cdfbdeb1c1f828b8ab887,2021-03-29T22:31:22.276Z,True,ciImage,Red Hat Enterprise Linux Server 7.6 (Maipo),,,CVE-2018-12404,46,SO,moderate,nss-softokn,,3.36.0-5.el7_5,,5.9,fixed in 3.44.0-5.el7,1565049600,,,A cached side channel attack during handshakes using RSA encryption could allow for the decryption of encrypted content. This is a variant of the Adaptive Chosen Ciphertext attack (AKA Bleichenbacher attack) and affects all NSS versions prior to NSS 3.41.,,1556818140,
registry-default.ocpappdes.financiero.bco:443,slfc-des/jch-slfc-organisation-consulting,1.0.1-SNAPSHOT-DES,sha256:fe96a7c6ad59f76acd3a6c286c1c310ea2397f89413cdfbdeb1c1f828b8ab887,2021-03-29T22:31:22.276Z,True,ciImage,Red Hat Enterprise Linux Server 7.6 (Maipo),,,CVE-2019-11719,46,SO,moderate,nss-softokn,,3.36.0-5.el7_5,,7.5,fixed in 3.53.1-6.el7_9,1601337600,,,"When importing a curve25519 private key in PKCS#8format with leading 0x00 bytes, it is possible to trigger an out-of-bounds read in the Network Security Services (NSS) library. This could lead to information disclosure. This vulnerability affects Firefox ESR < 60.8, Firefox < 68, and Thunderbird < 60.8.",,1563891300,
registry-default.ocpappdes.financiero.bco:443,slfc-des/jch-slfc-organisation-consulting,1.0.1-SNAPSHOT-DES,sha256:fe96a7c6ad59f76acd3a6c286c1c310ea2397f89413cdfbdeb1c1f828b8ab887,2021-03-29T22:31:22.276Z,True,ciImage,Red Hat Enterprise Linux Server 7.6 (Maipo),,,CVE-2019-11727,46,SO,moderate,nss-softokn,,3.36.0-5.el7_5,,3.4,fixed in 3.53.1-6.el7_9,1601337600,,,A vulnerability exists where it possible to force Network Security Services (NSS) to sign CertificateVerify with PKCS#1 v1.5 signatures when those are the only ones advertised by server in CertificateRequest in TLS 1.3. PKCS#1 v1.5 signatures should not be used for TLS 1.3 messages. This vulnerability affects Firefox < 68.,,1563891300,
registry-default.ocpappdes.financiero.bco:443,slfc-des/jch-slfc-organisation-consulting,1.0.1-SNAPSHOT-DES,sha256:fe96a7c6ad59f76acd3a6c286c1c310ea2397f89413cdfbdeb1c1f828b8ab887,2021-03-29T22:31:22.276Z,True,ciImage,Red Hat Enterprise Linux Server 7.6 (Maipo),,,CVE-2019-11729,46,SO,important,nss-softokn,,3.36.0-5.el7_5,,7.5,fixed in 3.44.0-8.el7_7,1575936000,,,"Empty or malformed p256-ECDH public keys may trigger a segmentation fault due values being improperly sanitized before being copied into memory and used. This vulnerability affects Firefox ESR < 60.8, Firefox < 68, and Thunderbird < 60.8.",,1563891300,
registry-default.ocpappdes.financiero.bco:443,slfc-des/jch-slfc-organisation-consulting,1.0.1-SNAPSHOT-DES,sha256:fe96a7c6ad59f76acd3a6c286c1c310ea2397f89413cdfbdeb1c1f828b8ab887,2021-03-29T22:31:22.276Z,True,ciImage,Red Hat Enterprise Linux Server 7.6 (Maipo),,,CVE-2019-11745,46,SO,important,nss-softokn,,3.36.0-5.el7_5,,8.1,fixed in 3.44.0-8.el7_7,1575936000,,,"When encrypting with a block cipher, if a call to NSC_EncryptUpdate was made with data smaller than the block size, a small out of bounds write could occur. This could have caused heap corruption and a potentially exploitable crash. This vulnerability affects Thunderbird < 68.3, Firefox ESR < 68.3, and Firefox < 71.",,1578514500,
registry-default.ocpappdes.financiero.bco:443,slfc-des/jch-slfc-organisation-consulting,1.0.1-SNAPSHOT-DES,sha256:fe96a7c6ad59f76acd3a6c286c1c310ea2397f89413cdfbdeb1c1f828b8ab887,2021-03-29T22:31:22.276Z,True,ciImage,Red Hat Enterprise Linux Server 7.6 (Maipo),,,CVE-2019-11756,46,SO,moderate,nss-softokn,,3.36.0-5.el7_5,,7.1,fixed in 3.53.1-6.el7_9,1601337600,,,Improper refcounting of soft token session objects could cause a use-after-free and crash (likely limited to a denial of service). This vulnerability affects Firefox < 71.,,1578514500,
registry-default.ocpappdes.financiero.bco:443,slfc-des/jch-slfc-organisation-consulting,1.0.1-SNAPSHOT-DES,sha256:fe96a7c6ad59f76acd3a6c286c1c310ea2397f89413cdfbdeb1c1f828b8ab887,2021-03-29T22:31:22.276Z,True,ciImage,Red Hat Enterprise Linux Server 7.6 (Maipo),,,CVE-2019-17006,46,SO,moderate,nss-softokn,,3.36.0-5.el7_5,,8.1,fixed in 3.53.1-6.el7_9,1601337600,,,"In Network Security Services (NSS) before 3.46, several cryptographic primitives had missing length checks. In cases where the application calling the library did not perform a sanity check on the inputs it could result in a crash due to a buffer overflow.",,1603401300,
registry-default.ocpappdes.financiero.bco:443,slfc-des/jch-slfc-organisation-consulting,1.0.1-SNAPSHOT-DES,sha256:fe96a7c6ad59f76acd3a6c286c1c310ea2397f89413cdfbdeb1c1f828b8ab887,2021-03-29T22:31:22.276Z,True,ciImage,Red Hat Enterprise Linux Server 7.6 (Maipo),,,CVE-2019-17007,46,SO,moderate,nss-softokn,,3.36.0-5.el7_5,,7.5,fixed in 3.44.0-5.el7,1565049600,,,"In Network Security Services before 3.44, a malformed Netscape Certificate Sequence can cause NSS to crash, resulting in a denial of service.",,1603401300,
registry-default.ocpappdes.financiero.bco:443,slfc-des/jch-slfc-organisation-consulting,1.0.1-SNAPSHOT-DES,sha256:fe96a7c6ad59f76acd3a6c286c1c310ea2397f89413cdfbdeb1c1f828b8ab887,2021-03-29T22:31:22.276Z,True,ciImage,Red Hat Enterprise Linux Server 7.6 (Maipo),,,CVE-2019-17023,46,SO,moderate,nss-softokn,,3.36.0-5.el7_5,,5.3,fixed in 3.53.1-6.el7_9,1601337600,,,"After a HelloRetryRequest has been sent, the client may negotiate a lower protocol that TLS 1.3, resulting in an invalid state transition in the TLS State Machine. If the client gets into this state, incoming Application Data records will be ignored. This vulnerability affects Firefox < 72.",,1578521700,
registry-default.ocpappdes.financiero.bco:443,slfc-des/jch-slfc-organisation-consulting,1.0.1-SNAPSHOT-DES,sha256:fe96a7c6ad59f76acd3a6c286c1c310ea2397f89413cdfbdeb1c1f828b8ab887,2021-03-29T22:31:22.276Z,True,ciImage,Red Hat Enterprise Linux Server 7.6 (Maipo),,,CVE-2020-12400,46,SO,moderate,nss-softokn,,3.36.0-5.el7_5,,4.4,fixed in 3.53.1-6.el7_9,1601337600,,,"When converting coordinates from projective to affine, the modular inversion was not performed in constant time, resulting in a possible timing-based side channel attack. This vulnerability affects Firefox < 80 and Firefox for Android < 80.",,1602166500,
registry-default.ocpappdes.financiero.bco:443,slfc-des/jch-slfc-organisation-consulting,1.0.1-SNAPSHOT-DES,sha256:fe96a7c6ad59f76acd3a6c286c1c310ea2397f89413cdfbdeb1c1f828b8ab887,2021-03-29T22:31:22.276Z,True,ciImage,Red Hat Enterprise Linux Server 7.6 (Maipo),,,CVE-2020-12401,46,SO,moderate,nss-softokn,,3.36.0-5.el7_5,,4.4,fixed in 3.53.1-6.el7_9,1601337600,,,"During ECDSA signature generation, padding applied in the nonce designed to ensure constant-time scalar multiplication was removed, resulting in variable-time execution dependent on secret data. This vulnerability affects Firefox < 80 and Firefox for Android < 80.",,1602166500,
registry-default.ocpappdes.financiero.bco:443,slfc-des/jch-slfc-organisation-consulting,1.0.1-SNAPSHOT-DES,sha256:fe96a7c6ad59f76acd3a6c286c1c310ea2397f89413cdfbdeb1c1f828b8ab887,2021-03-29T22:31:22.276Z,True,ciImage,Red Hat Enterprise Linux Server 7.6 (Maipo),,,CVE-2020-12402,46,SO,moderate,nss-softokn,,3.36.0-5.el7_5,,4.4,fixed in 3.53.1-6.el7_9,1601337600,,,"During RSA key generation, bignum implementations used a variation of the Binary Extended Euclidean Algorithm which entailed significantly input-dependent flow. This allowed an attacker able to perform electromagnetic-based side channel attacks to record traces leading to the recovery of the secret primes. *Note:* An unmodified Firefox browser does not generate RSA keys in normal operation and is not affected, but products built on top of it might. This vulnerability affects Firefox < 78.",,1594307700,
registry-default.ocpappdes.financiero.bco:443,slfc-des/jch-slfc-organisation-consulting,1.0.1-SNAPSHOT-DES,sha256:fe96a7c6ad59f76acd3a6c286c1c310ea2397f89413cdfbdeb1c1f828b8ab887,2021-03-29T22:31:22.276Z,True,ciImage,Red Hat Enterprise Linux Server 7.6 (Maipo),,,CVE-2020-12403,46,SO,moderate,nss-softokn,,3.36.0-5.el7_5,,6.8,fixed in 3.53.1-6.el7_9,1601337600,,,"Network Security Services (NSS) is a set of libraries designed to support the cross-platform development of security-enabled client and server applications.  Netscape Portable Runtime (NSPR) provides platform independence for non-GUI operating system facilities.  The following packages have been upgraded to a later upstream version: nss (3.53.1), nss-softokn (3.53.1), nss-util (3.53.1), nspr (4.25.0). (BZ#1804262, BZ#1804264, BZ#1804271, BZ#1804273)  Security Fix(es):  * nss: Out-of-bounds read when importing curve25519 private key (CVE-2019-11719)  * nss: Use-after-free in sftk_FreeSession due to improper refcounting (CVE-2019-11756)  * nss: Check length of inputs for cryptographic primitives (CVE-2019-17006)  * nss: Side channel attack on ECDSA signature generation (CVE-2020-6829)  * nss: P-384 and P-521 implementation uses a side-channel vulnerable modular inversion function (CVE-2020-12400)  * nss: ECDSA timing attack mitigation bypass (CVE-2020-12401)  * nss: Side channel vulnerabilities during RSA key generation (CVE-2020-12402)  * nss: CHACHA20-POLY1305 decryption with undersized tag leads to out-of-bounds read (CVE-2020-12403)  * nss: PKCS#1 v1.5 signatures can be used for TLS 1.3 (CVE-2019-11727)  * nss: TLS 1.3 HelloRetryRequest downgrade request sets client into invalid state (CVE-2019-17023)  For more details about the security issue(s), including the impact, a CVSS",,1595808000,
registry-default.ocpappdes.financiero.bco:443,slfc-des/jch-slfc-organisation-consulting,1.0.1-SNAPSHOT-DES,sha256:fe96a7c6ad59f76acd3a6c286c1c310ea2397f89413cdfbdeb1c1f828b8ab887,2021-03-29T22:31:22.276Z,True,ciImage,Red Hat Enterprise Linux Server 7.6 (Maipo),,,CVE-2020-6829,46,SO,moderate,nss-softokn,,3.36.0-5.el7_5,,4.4,fixed in 3.53.1-6.el7_9,1601337600,,,"When performing EC scalar point multiplication, the wNAF point multiplication algorithm was used; which leaked partial information about the nonce used during signature generation. Given an electro-magnetic trace of a few signature generations, the private key could have been computed. This vulnerability affects Firefox < 80 and Firefox for Android < 80.",,1603887300,
registry-default.ocpappdes.financiero.bco:443,slfc-des/jch-slfc-organisation-consulting,1.0.1-SNAPSHOT-DES,sha256:fe96a7c6ad59f76acd3a6c286c1c310ea2397f89413cdfbdeb1c1f828b8ab887,2021-03-29T22:31:22.276Z,True,ciImage,Red Hat Enterprise Linux Server 7.6 (Maipo),,,CVE-2015-2059,46,SO,low,libidn,,1.28-4.el7,,2.6,fix deferred,0,,,"The stringprep_utf8_to_ucs4 function in libin before 1.31, as used in jabberd2, allows context-dependent attackers to read system memory and possibly have other unspecified impact via invalid UTF-8 characters in a string, which triggers an out-of-bounds read.",,1439391540,
registry-default.ocpappdes.financiero.bco:443,slfc-des/jch-slfc-organisation-consulting,1.0.1-SNAPSHOT-DES,sha256:fe96a7c6ad59f76acd3a6c286c1c310ea2397f89413cdfbdeb1c1f828b8ab887,2021-03-29T22:31:22.276Z,True,ciImage,Red Hat Enterprise Linux Server 7.6 (Maipo),,,CVE-2018-20217,46,SO,moderate,krb5-libs,,1.15.1-37.el7_6,,5.3,fixed in 1.15.1-37.el7_7.2,1567555200,,,"A Reachable Assertion issue was discovered in the KDC in MIT Kerberos 5 (aka krb5) before 1.17. If an attacker can obtain a krbtgt ticket using an older encryption type (single-DES, triple-DES, or RC4), the attacker can crash the KDC by making an S4U2Self request.",,1545859740,
registry-default.ocpappdes.financiero.bco:443,slfc-des/jch-slfc-organisation-consulting,1.0.1-SNAPSHOT-DES,sha256:fe96a7c6ad59f76acd3a6c286c1c310ea2397f89413cdfbdeb1c1f828b8ab887,2021-03-29T22:31:22.276Z,True,ciImage,Red Hat Enterprise Linux Server 7.6 (Maipo),,,CVE-2019-3820,46,SO,moderate,shared-mime-info,,1.8-4.el7,,4.8,fixed in 1.8-5.el7,1585612800,,,"It was discovered that the gnome-shell lock screen since version 3.15.91 did not properly restrict all contextual actions. An attacker with physical access to a locked workstation could invoke certain keyboard shortcuts, and potentially other actions.",,1549484940,
registry-default.ocpappdes.financiero.bco:443,slfc-des/jch-slfc-organisation-consulting,1.0.1-SNAPSHOT-DES,sha256:fe96a7c6ad59f76acd3a6c286c1c310ea2397f89413cdfbdeb1c1f828b8ab887,2021-03-29T22:31:22.276Z,True,ciImage,Red Hat Enterprise Linux Server 7.6 (Maipo),,,CVE-2018-0495,46,SO,moderate,nss-sysinit,,3.36.0-7.1.el7_6,,5.1,fixed in 3.44.0-4.el7,1565049600,,,"Libgcrypt before 1.7.10 and 1.8.x before 1.8.3 allows a memory-cache side-channel attack on ECDSA signatures that can be mitigated through the use of blinding during the signing process in the _gcry_ecc_ecdsa_sign function in cipher/ecc-ecdsa.c, aka the Return Of the Hidden Number Problem or ROHNP. To discover an ECDSA key, the attacker needs access to either the local machine or a different virtual machine on the same physical host.",,1528932540,
registry-default.ocpappdes.financiero.bco:443,slfc-des/jch-slfc-organisation-consulting,1.0.1-SNAPSHOT-DES,sha256:fe96a7c6ad59f76acd3a6c286c1c310ea2397f89413cdfbdeb1c1f828b8ab887,2021-03-29T22:31:22.276Z,True,ciImage,Red Hat Enterprise Linux Server 7.6 (Maipo),,,CVE-2018-12404,46,SO,moderate,nss-sysinit,,3.36.0-7.1.el7_6,,5.9,fixed in 3.44.0-4.el7,1565049600,,,A cached side channel attack during handshakes using RSA encryption could allow for the decryption of encrypted content. This is a variant of the Adaptive Chosen Ciphertext attack (AKA Bleichenbacher attack) and affects all NSS versions prior to NSS 3.41.,,1556818140,
registry-default.ocpappdes.financiero.bco:443,slfc-des/jch-slfc-organisation-consulting,1.0.1-SNAPSHOT-DES,sha256:fe96a7c6ad59f76acd3a6c286c1c310ea2397f89413cdfbdeb1c1f828b8ab887,2021-03-29T22:31:22.276Z,True,ciImage,Red Hat Enterprise Linux Server 7.6 (Maipo),,,CVE-2019-11719,46,SO,moderate,nss-sysinit,,3.36.0-7.1.el7_6,,7.5,fixed in 3.53.1-3.el7_9,1601337600,,,"When importing a curve25519 private key in PKCS#8format with leading 0x00 bytes, it is possible to trigger an out-of-bounds read in the Network Security Services (NSS) library. This could lead to information disclosure. This vulnerability affects Firefox ESR < 60.8, Firefox < 68, and Thunderbird < 60.8.",,1563891300,
registry-default.ocpappdes.financiero.bco:443,slfc-des/jch-slfc-organisation-consulting,1.0.1-SNAPSHOT-DES,sha256:fe96a7c6ad59f76acd3a6c286c1c310ea2397f89413cdfbdeb1c1f828b8ab887,2021-03-29T22:31:22.276Z,True,ciImage,Red Hat Enterprise Linux Server 7.6 (Maipo),,,CVE-2019-11727,46,SO,moderate,nss-sysinit,,3.36.0-7.1.el7_6,,3.4,fixed in 3.53.1-3.el7_9,1601337600,,,A vulnerability exists where it possible to force Network Security Services (NSS) to sign CertificateVerify with PKCS#1 v1.5 signatures when those are the only ones advertised by server in CertificateRequest in TLS 1.3. PKCS#1 v1.5 signatures should not be used for TLS 1.3 messages. This vulnerability affects Firefox < 68.,,1563891300,
registry-default.ocpappdes.financiero.bco:443,slfc-des/jch-slfc-organisation-consulting,1.0.1-SNAPSHOT-DES,sha256:fe96a7c6ad59f76acd3a6c286c1c310ea2397f89413cdfbdeb1c1f828b8ab887,2021-03-29T22:31:22.276Z,True,ciImage,Red Hat Enterprise Linux Server 7.6 (Maipo),,,CVE-2019-11729,46,SO,important,nss-sysinit,,3.36.0-7.1.el7_6,,7.5,fixed in 3.44.0-7.el7_7,1575936000,,,"Empty or malformed p256-ECDH public keys may trigger a segmentation fault due values being improperly sanitized before being copied into memory and used. This vulnerability affects Firefox ESR < 60.8, Firefox < 68, and Thunderbird < 60.8.",,1563891300,
registry-default.ocpappdes.financiero.bco:443,slfc-des/jch-slfc-organisation-consulting,1.0.1-SNAPSHOT-DES,sha256:fe96a7c6ad59f76acd3a6c286c1c310ea2397f89413cdfbdeb1c1f828b8ab887,2021-03-29T22:31:22.276Z,True,ciImage,Red Hat Enterprise Linux Server 7.6 (Maipo),,,CVE-2019-11745,46,SO,important,nss-sysinit,,3.36.0-7.1.el7_6,,8.1,fixed in 3.44.0-7.el7_7,1575936000,,,"When encrypting with a block cipher, if a call to NSC_EncryptUpdate was made with data smaller than the block size, a small out of bounds write could occur. This could have caused heap corruption and a potentially exploitable crash. This vulnerability affects Thunderbird < 68.3, Firefox ESR < 68.3, and Firefox < 71.",,1578514500,
registry-default.ocpappdes.financiero.bco:443,slfc-des/jch-slfc-organisation-consulting,1.0.1-SNAPSHOT-DES,sha256:fe96a7c6ad59f76acd3a6c286c1c310ea2397f89413cdfbdeb1c1f828b8ab887,2021-03-29T22:31:22.276Z,True,ciImage,Red Hat Enterprise Linux Server 7.6 (Maipo),,,CVE-2019-11756,46,SO,moderate,nss-sysinit,,3.36.0-7.1.el7_6,,7.1,fixed in 3.53.1-3.el7_9,1601337600,,,Improper refcounting of soft token session objects could cause a use-after-free and crash (likely limited to a denial of service). This vulnerability affects Firefox < 71.,,1578514500,
registry-default.ocpappdes.financiero.bco:443,slfc-des/jch-slfc-organisation-consulting,1.0.1-SNAPSHOT-DES,sha256:fe96a7c6ad59f76acd3a6c286c1c310ea2397f89413cdfbdeb1c1f828b8ab887,2021-03-29T22:31:22.276Z,True,ciImage,Red Hat Enterprise Linux Server 7.6 (Maipo),,,CVE-2019-17006,46,SO,moderate,nss-sysinit,,3.36.0-7.1.el7_6,,8.1,fixed in 3.53.1-3.el7_9,1601337600,,,"In Network Security Services (NSS) before 3.46, several cryptographic primitives had missing length checks. In cases where the application calling the library did not perform a sanity check on the inputs it could result in a crash due to a buffer overflow.",,1603401300,
registry-default.ocpappdes.financiero.bco:443,slfc-des/jch-slfc-organisation-consulting,1.0.1-SNAPSHOT-DES,sha256:fe96a7c6ad59f76acd3a6c286c1c310ea2397f89413cdfbdeb1c1f828b8ab887,2021-03-29T22:31:22.276Z,True,ciImage,Red Hat Enterprise Linux Server 7.6 (Maipo),,,CVE-2019-17007,46,SO,moderate,nss-sysinit,,3.36.0-7.1.el7_6,,7.5,fixed in 3.44.0-4.el7,1565049600,,,"In Network Security Services before 3.44, a malformed Netscape Certificate Sequence can cause NSS to crash, resulting in a denial of service.",,1603401300,
registry-default.ocpappdes.financiero.bco:443,slfc-des/jch-slfc-organisation-consulting,1.0.1-SNAPSHOT-DES,sha256:fe96a7c6ad59f76acd3a6c286c1c310ea2397f89413cdfbdeb1c1f828b8ab887,2021-03-29T22:31:22.276Z,True,ciImage,Red Hat Enterprise Linux Server 7.6 (Maipo),,,CVE-2019-17023,46,SO,moderate,nss-sysinit,,3.36.0-7.1.el7_6,,5.3,fixed in 3.53.1-3.el7_9,1601337600,,,"After a HelloRetryRequest has been sent, the client may negotiate a lower protocol that TLS 1.3, resulting in an invalid state transition in the TLS State Machine. If the client gets into this state, incoming Application Data records will be ignored. This vulnerability affects Firefox < 72.",,1578521700,
